Fonte,Título,Link,Área,Localidade,Salário,Habilidades,Empresa,Publicada em,Modalidade,Requisitos,Descrição
catho,FAXINEIRA LOJA DE DECORAÇÃO,https://www.catho.com.br/vagas/faxineira-loja-de-decoracao/31756213/,,,,,,,,,"CANDIDATURA FÁCIL FAXINEIRA LOJA DE DECORAÇÃO RB DECORAÇÃO DE INTERIORES Até R$ 2.000,00 1 vaga: Goiania - GO (1) Publicada em 11/08 vaga prorrogada Realizar a limpeza e organização da loja Manter os produtos e ambientes limpos e bem apresentados Auxiliar na reposição de produtos e organização do estoqueExperiência prévia como… continuar lendo Enviar Candidatura Fácil"
catho,Ajudante Geral de Produção,https://www.catho.com.br/vagas/ajudante-geral-de-producao/31911291/,,,,,,,,,"CANDIDATURA FÁCIL Ajudante Geral de Produção Empresa ConfidencialPor que? Até R$ 2.000,00 1 vaga: Guarulhos - SP (1) Publicada em 11/08 vaga prorrogada Alimentador linha de produção continuar lendo Enviar Candidatura Fácil"
catho,Natação infantil,https://www.catho.com.br/vagas/natacao-infantil/31952649/,,,,,,,,,"CANDIDATURA FÁCIL Natação infantil COMPANHIA ATHLETICA Vaga com recrutador muito ativo Até R$ 2.000,00 2 vagas: Cotia - SP (2) Publicada em 11/08 vaga prorrogada Ministrar aulas de natação para bebes e crianças, mais hidro Acompanhar o desenvolvimento dos alunos, de acordo com a Metodologia Gustavo Borges (MGB) Promover atividades lúdicas… continuar lendo Enviar Candidatura Fácil"
catho,Estagio Administrativo,https://www.catho.com.br/vagas/estagio-administrativo/32020849/,,,,,,,,,"CANDIDATURA FÁCIL Estagio Administrativo BÁSICA HOME Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Salvador - BA (1) Publicada em 11/08 vaga prorrogada O estagiário vai atuar como apoio ao Gerente, colaborando na elaboração de cálculos, cotações, geração de orçamentos para o processo de vendas, administração de e-mail e… continuar lendo Enviar Candidatura Fácil"
catho,Estagiário de Captação de Recursos,https://www.catho.com.br/vagas/estagiario-de-captacao-de-recursos/31831287/,,,,,,,,,"CANDIDATURA FÁCIL Estagiário de Captação de Recursos ABRALE Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Pinheiros - SP (1) Atualizada em 19/08 Deverá estar cursando: Estar cursando a partir do 3º semestre de cursos como Marketing, Administração de Empresas, Comunicação Social ou áreas correlatas Estamos com uma… continuar lendo Enviar Candidatura Fácil"
catho,Agente de Higienização,https://www.catho.com.br/vagas/agente-de-higienizacao/31895734/,,,,,,,,,"CANDIDATURA FÁCIL Agente de Higienização BELGU SERVICOS Até R$ 2.000,00 2 vagas: São Paulo - SP (2) Atualizada em 14/08 vaga prorrogada  Limpeza e conservação Varrer, aspirar e passar pano em pisos Remover poeira de móveis, equipamentos e superfícies Limpar vidros, portas e janelas Higienizar banheiros… continuar lendo Enviar Candidatura Fácil"
catho,Promotor de Vendas,https://www.catho.com.br/vagas/promotor-de-vendas/32214048/,,,,,,,,,"CANDIDATURA FÁCIL Promotor de Vendas BELLA VITA Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Jaboatão dos Guararapes - PE (1) Publicada em 20/06 Promover os produtos da empresa em pontos de venda, reposição do estoque nas lojas clientes de forma organizada e atrativa, tratativas com os clientes, enviar pedidos ao comercial… continuar lendo Enviar Candidatura Fácil"
catho,Customer Sucess - Qualidade,https://www.catho.com.br/vagas/customer-sucess-qualidade/32214004/,,,,,,,,,"CANDIDATURA FÁCIL Customer Sucess - Qualidade EASY MARKET Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Rio de Janeiro - RJ (1) Publicada em 20/06 Atender síndicos via telefone, e?mail e presencial, registrando cada interação no sistema de CRM ou help desk. Diagnosticar e encaminhar solicitações com agilidade, garantindo… continuar lendo Enviar Candidatura Fácil"
catho,Orçamentista,https://www.catho.com.br/vagas/orcamentista/32213884/,,,,,,,,,"CANDIDATURA FÁCIL Orçamentista SHOW DESIGN Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: São Caetano do Sul - SP (1) Atualizada em 26/06 Focar em fazer orçamentos com o time comercialExperiência prévia com Boa comunicação verbal e escrita orçamentos Organização e proatividade Conhecimento em atendimento ao… continuar lendo Enviar Candidatura Fácil"
catho,Estágio setor financeiro,https://www.catho.com.br/vagas/estagio-setor-financeiro/32216964/,,,,,,,,,"CANDIDATURA FÁCIL Estágio setor financeiro FGM CONSULTORIA EM CURSOS Até R$ 2.000,00 1 vaga: Rio de Janeiro - RJ (1) Publicada em 20/06 Contas a pagar Contas a receber Gestão de finanças Cobrança Administração de arquivosTer interesse contínuo em aprendizado Pontualidade e cordialidade Bom relacionamento… continuar lendo Enviar Candidatura Fácil"
catho,ESTAGIÁRIA EM ESTÉTICA,https://www.catho.com.br/vagas/estagiaria-em-estetica/32214009/,,,,,,,,,"CANDIDATURA FÁCIL ESTAGIÁRIA EM ESTÉTICA METAGUARULHOS Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Guarulhos - SP (1) Publicada em 20/06 1) Realizará atendimentos de Pacientes para Procedimentos de Estética Básica (Drenagem Linfática Pós Operatória, Limpeza de Pele - Forneceremos treinamento). 2) Irá manipular… continuar lendo Enviar Candidatura Fácil"
catho,"Estágio em DIREITO, ADMINISTRAÇÃO, ECONOMIA - ENEL - 265039",https://www.catho.com.br/vagas/estagio-em-direito-administracao-economia-enel-265039/32213902/,,,,,,,,,"CANDIDATURA FÁCIL Estágio em DIREITO, ADMINISTRAÇÃO, ECONOMIA - ENEL - 265039 ENEL BRASIL Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Rio de Janeiro - RJ (1) Publicada em 20/06 Gestão e monitoramento de obrigações trabalhistas e garantias contratuais Benefícios: VT à combinar, VR/VA R$472/MensalDesejável: Conhecimento do Pacote Office intermediário… continuar lendo Enviar Candidatura Fácil"
catho,Estagiário Comercial,https://www.catho.com.br/vagas/estagiario-comercial/32211777/,,,,,,,,,"CANDIDATURA FÁCIL Estagiário Comercial IN VITA Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: São Bernardo do Campo - SP (1) Publicada em 20/06 Auxiliar o departamento comercial na emissão de notas fiscais e boletos, atualização e elaboração de relatórios e controles, agendamento de coletas junto à transportadoras… continuar lendo Enviar Candidatura Fácil"
catho,Montador(a) de Móveis - 96913,https://www.catho.com.br/vagas/montadora-de-moveis-96913/32216891/,,,,,,,,,"CANDIDATURA FÁCIL Montador(a) de Móveis - 96913 MANPOWER Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Rio Branco - AC (1) Publicada em 20/06 Responsabilidades e atribuições - Realizar os serviços de montagem e desmontagem de móveis domiciliares por ocasião das aquisições dos Clientes e nas Lojas para exposição; … continuar lendo Enviar Candidatura Fácil"
catho,Montador(a) de Móveis - 96912,https://www.catho.com.br/vagas/montadora-de-moveis-96912/32216887/,,,,,,,,,"CANDIDATURA FÁCIL Montador(a) de Móveis - 96912 MANPOWER Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Boa Vista - RR (1) Publicada em 20/06 Responsabilidades e atribuições - Realizar os serviços de montagem e desmontagem de móveis domiciliares por ocasião das aquisições dos Clientes e nas Lojas para exposição; … continuar lendo Enviar Candidatura Fácil"
catho,Recepcionista Hospitalar Noturno - Cobertura de férias - Clínica Odontológica,https://www.catho.com.br/vagas/recepcionista-hospitalar-noturno-cobertura-de-ferias-clinica-odontologica/32213947/,,,,,,,,,"CANDIDATURA FÁCIL Recepcionista Hospitalar Noturno - Cobertura de férias - Clínica Odontológica CENTRO ODONTOLÓGICO ÁGUA BRANCA Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Atualizada em 23/06 R$1640,00 + R$200,00 cesta básica + Adicional noturno + DSR + Hora ExtraRecepção na área de saúde Boa digitação Agilidade com sistemas Preenchimento de guia TUSS continuar lendo Enviar Candidatura Fácil"
catho,Ajudante Geral Viana,https://www.catho.com.br/vagas/ajudante-geral-viana/32214040/,,,,,,,,,"CANDIDATURA FÁCIL Ajudante Geral Viana JADLOG Até R$ 2.000,00 9 vagas: Viana - ES (9) Atualizada em 23/06 Você já pensou em fazer parte de uma Multinacional? Vem fazer parte do time JadLog!! Somos uma das maiores empresas de logística e transportes de cargas expressas fracionadas do… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Limpeza USP,https://www.catho.com.br/vagas/auxiliar-de-limpeza-usp/32214218/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Limpeza USP Higienix Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 Limpeza e Conservação no Hospital Veterinário da USP continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Limpeza,https://www.catho.com.br/vagas/auxiliar-de-limpeza/32213984/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Limpeza VELOCITY PINHEIROS Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Atualizada em 22/08 Limpeza e higienização da Academia durante e entre as aulas. continuar lendo Enviar Candidatura Fácil"
catho,Estágio em Marketing / Publicidade e Propaganda,https://www.catho.com.br/vagas/estagio-em-marketing-publicidade-e-propaganda/32216861/,,,,,,,,,"CANDIDATURA FÁCIL Estágio em Marketing / Publicidade e Propaganda KALLI PRODUÇÕES Até R$ 2.000,00 1 vaga: Itaquaquecetuba - SP (1) Publicada em 20/06 - Criação de layouts de produtos para materiais promocionais e institucionais. - Suporte ao setor de marketing no desenvolvimento de conteúdos para mídias sociais. - Verificação… continuar lendo Enviar Candidatura Fácil"
catho,Back Office de Vendas,https://www.catho.com.br/vagas/back-office-de-vendas/32216963/,,,,,,,,,"CANDIDATURA FÁCIL Back Office de Vendas GCM Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Rio de Janeiro - RJ (1) Atualizada em 30/06 Responsável pelo suporte operacional visando prestar assistência ao canal de vendas, atendendo a Vendedores e aos Lideres. Apoiar a área através de consultas em sistema e… continuar lendo Enviar Candidatura Fácil"
catho,Suporte ao Cliente,https://www.catho.com.br/vagas/suporte-ao-cliente/32213949/,,,,,,,,,"CANDIDATURA FÁCIL Suporte ao Cliente EASY MARKET Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Rio de Janeiro - RJ (1) Publicada em 20/06 Atender e resolver dúvidas/problemas técnicos por telefone, e-mail, chat e demais canais. Auxiliar na finalização de compras e solucionar falhas no processo. Diagnosticar e… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Limpeza,https://www.catho.com.br/vagas/auxiliar-de-limpeza/32216929/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Limpeza Empresa ConfidencialPor que? Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 Realizar a limpeza e manutenção dos ambientes da empresa Organizar os materiais e produtos de limpeza Seguir as normas de segurança e higiene estabelecidasExperiência prévia na… continuar lendo Enviar Candidatura Fácil"
catho,AJUDANTE GERAL,https://www.catho.com.br/vagas/ajudante-geral/32217002/,,,,,,,,,"CANDIDATURA FÁCIL AJUDANTE GERAL EMPRESA DO RAMO DE CONSTRUÇÃO CIVIL. Até R$ 2.000,00 1 vaga: Cabreúva - SP (1) Publicada em 20/06 LIMPEZA E MANUTENÇÃO DE PEÇAS DE CONSTRUÇÃO CIVIL , TRABALHO BRAÇAL, EXIGE COMPROMISSO. SERVIÇO ÓTIMO PARA AJUDANTE DE PEDREIRO, PROFISSIONAL DA CONSTRUÇÃO CIVIL. ENSINO… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar Administrativo,https://www.catho.com.br/vagas/auxiliar-administrativo/32216983/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar Administrativo Empresa ConfidencialPor que? Vaga com recrutador muito ativo Até R$ 2.000,00 65535 vagas: São Paulo - SP (999) Atualizada em 17/07 Responsável pelo atendimento diário aos franqueados, oferecendo suporte em dúvidas relacionadas a pedidos, entregas, prazos e processos operacionais. Atuar como elo de comunicação… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Crédito Júnior,https://www.catho.com.br/vagas/auxiliar-de-credito-junior/32216974/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Crédito Júnior Empresa de vendas de Imóveis. Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 Principais atividades: Realizar a aprovação de financiamentos na Caixa Econômica Federal e Itaú; Executar todo o processo de crédito do início até o final, incluindo cadastro… continuar lendo Enviar Candidatura Fácil"
catho,Assistente de Crédito Imobiliário,https://www.catho.com.br/vagas/assistente-de-credito-imobiliario/32216973/,,,,,,,,,"CANDIDATURA FÁCIL Assistente de Crédito Imobiliário Empresa de vendas de Imóveis. Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 Principais atividades Realizar a aprovação de financiamentos na Caixa Econômica Federal e Itaú. Executar todo o processo de crédito do início ao fim, incluindo cadastro… continuar lendo Enviar Candidatura Fácil"
catho,Assistente de Crédito Imobiliário,https://www.catho.com.br/vagas/assistente-de-credito-imobiliario/32216971/,,,,,,,,,"CANDIDATURA FÁCIL Assistente de Crédito Imobiliário Empresa de vendas de Imóveis. Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 Principais atividades Realizar a aprovação de financiamentos na Caixa Econômica Federal e Itaú. Executar todo o processo de crédito do início ao fim, incluindo cadastro… continuar lendo Enviar Candidatura Fácil"
catho,Recepcionista de Salão de Beleza,https://www.catho.com.br/vagas/recepcionista-de-salao-de-beleza/32216965/,,,,,,,,,"CANDIDATURA FÁCIL Recepcionista de Salão de Beleza Empresa ConfidencialPor que? Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Atualizada em 14/07 Receber os clientes de forma cordial e profissional, seja pessoalmente ou por telefone. "" Abertura de comanda de acordo com os serviços prestados e atribuir os profissionais que… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar Fiscal,https://www.catho.com.br/vagas/auxiliar-fiscal/32216952/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar Fiscal Fracaro Vaga com recrutador muito ativo Até R$ 2.000,00 1 vaga: Curitiba - PR (1) Publicada em 20/06 Você é organizado(a), gosta da área fiscal e está buscando uma oportunidade para crescer? Então essa vaga pode ser sua! ???? Local: Curitiba/PR ???? Horário: Segunda a quinta das… continuar lendo Enviar Candidatura Fácil"
catho,Ajudante Geral,https://www.catho.com.br/vagas/ajudante-geral/32214027/,,,,,,,,,"CANDIDATURA FÁCIL Ajudante Geral DEPOSITO DO MINEIRO Até R$ 2.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 abastecer loja, limpar e arrumar estoque, atender cliente.Os requisitos do trabalho são as habilidades, educação, experiência e características que um empregador espera-se que… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar Administrativo,https://www.catho.com.br/vagas/auxiliar-administrativo/32216903/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar Administrativo Empresa ConfidencialPor que? Vaga com recrutador muito ativo Até R$ 2.000,00 65535 vagas: São Paulo - SP (999) Atualizada em 17/07 Responsável pelo atendimento diário aos franqueados, oferecendo suporte em dúvidas relacionadas a pedidos, entregas, prazos e processos operacionais. Atuar como elo de comunicação… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Suporte em TI,https://www.catho.com.br/vagas/auxiliar-de-suporte-em-ti/32216924/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Suporte em TI KRS CONTABILIDADE Vaga com recrutador muito ativo De R$ 3.001,00 a R$ 4.000,00 1 vaga: São Paulo - SP (1) Publicada em 20/06 A Envoy é uma empresa de tecnologia que atua na prestação de serviços relacionados a TI e no desenvolvimento de sistemas web. Atendemos clientes de pequeno porte nos mais diversos… continuar lendo Enviar Candidatura Fácil"
catho,Analista de backoffice - Inglês Avançado,https://www.catho.com.br/vagas/analista-de-backoffice-ingles-avancado/32216993/,,,,,,,,,"CANDIDATURA FÁCIL Analista de backoffice - Inglês Avançado ******** Vaga com recrutador muito ativo De R$ 4.001,00 a R$ 5.000,00 1 vaga: Barueri - SP (1) Publicada em 20/06 Sobre a vaga: Estamos em busca de um profissional organizado, proativo e com bom relacionamento interpessoal para integrar nossa equipe de operações e dar suporte às áreas de… continuar lendo Enviar Candidatura Fácil"
catho,CONSULTOR DE FROTA,https://www.catho.com.br/vagas/consultor-de-frota/32214049/,,,,,,,,,"CANDIDATURA FÁCIL CONSULTOR DE FROTA EXPERT CONSULTORIA Vaga com recrutador muito ativo De R$ 4.001,00 a R$ 5.000,00 1 vaga: Cordilheira Alta - SC (1) Atualizada em 28/07 PRINCIPAIS DESAFIOS: 1.Planejamento e Validação Estratégica; 2.Monitoramento e Análise de Desempenho; 3.Avaliação e Definição de Planos de Ação; 4.Apoio à Implementação de… continuar lendo Enviar Candidatura Fácil"
catho,Supervisor de Vendas – Representantes Comerciais,https://www.catho.com.br/vagas/supervisor-de-vendas-representantes-comerciais/32216872/,,,,,,,,,"CANDIDATURA FÁCIL Supervisor de Vendas – Representantes Comerciais Empresa ConfidencialPor que? Vaga com recrutador muito ativo De R$ 4.001,00 a R$ 5.000,00 1 vaga: São Paulo - SP (1) Atualizada em 21/08 Supervisionar e apoiar a equipe de representantes comerciais em campo; Estabelecer metas, acompanhar indicadores de desempenho e propor ações corretivas; Desenvolver estratégias… continuar lendo Enviar Candidatura Fácil"
catho,Promotor de Vendas,https://www.catho.com.br/vagas/promotor-de-vendas/32219701/,,,,,,,,,"CANDIDATURA FÁCIL Promotor de Vendas ALMAVIVA DO BRASIL Até R$ 2.000,00 1 vaga: Maringa - PR (1) Atualizada em 31/07 PROMOTOR DE VENDAS - externo ATIVIDADES: abordagem e sondagem das pessoas que estão passando pela rua, argumentar e reverter as negativas, realizar vendas, portabilidade e… continuar lendo Enviar Candidatura Fácil"
